CP1,CP2,Cz,FC1,FC2,FCz,Fp1,Fp2,Fz,O1,O2,Oz,Pz
1.4171,1.8612,2.2835,2.3777999999999997,2.57805,2.61235,2.9533,3.35535,2.6681999999999997,-1.5330499999999998,-3.4606999999999997,-2.7413499999999997,0.9844
1.28505,1.7541,2.18375,2.23155,2.4825,2.48545,2.819,3.1875,2.5416499999999997,-1.5824,-3.53255,-2.84495,0.84005
1.1622,1.6551,2.09285,2.0936500000000002,2.3902,2.3663,2.68305,3.02805,2.42085,-1.6156,-3.5778499999999998,-2.92345,0.70765
1.0478,1.5628,2.0071,1.96215,2.29735,2.2521500000000003,2.5453,2.8752999999999997,2.3032500000000002,-1.63285,-3.5966,-2.97675,0.58675
0.9403,1.47545,1.92295,1.8352,2.2002,2.1399,2.4039,2.7253000000000003,2.18565,-1.6357999999999997,-3.58995,-3.0059500000000003,0.47659999999999997
0.83775,1.3908,1.8367499999999999,1.7102,2.0957,2.02635,2.25655,2.5740499999999997,2.0646,-1.6267,-3.5597,-3.0131,0.3762
0.73785,1.3069,1.7449500000000002,1.5845,1.9814,1.90855,2.10145,2.41915,1.9368,-1.6085500000000001,-3.5078,-3.0010000000000003,0.28400000000000003
0.6388,1.2221499999999998,1.6451,1.45605,1.8561999999999999,1.78435,1.93805,2.2602,1.8001,-1.5839999999999999,-3.4358,-2.9720999999999997,0.1983999999999999
0.5395000000000001,1.13555,1.5354,1.32355,1.7199,1.65215,1.7667000000000002,2.0976,1.6529500000000001,-1.5549499999999998,-3.34475,-2.9286,0.11780000000000002
0.43865000000000004,1.046,1.41495,1.18625,1.573,1.51065,1.5882,1.93175,1.4944,-1.5225,-3.2359,-2.8721,0.04025000000000001
0.3349500000000001,0.9523,1.28255,1.04375,1.416,1.3584,1.4037,1.76295,1.3238,-1.4870999999999999,-3.1106,-2.8039,-0.03665000000000007
0.22710000000000008,0.8533999999999999,1.13745,0.8958,1.24935,1.1945,1.21465,1.5915,1.141,-1.4488500000000002,-2.97045,-2.7253,-0.11519999999999997
0.11439999999999995,0.7485,0.97905,0.7425499999999999,1.07365,1.0184,1.02285,1.4173499999999999,0.9468000000000001,-1.40755,-2.8168,-2.63745,-0.19735000000000003
-0.003349999999999964,0.6369,0.8075,0.58445,0.8896,0.83045,0.8303,1.2402499999999999,0.7426999999999999,-1.3629000000000002,-2.6506999999999996,-2.5412,-0.28454999999999997
-0.1261,0.5183000000000001,0.6233500000000001,0.42214999999999997,0.6980500000000001,0.63135,0.6393,1.0605,0.5309,-1.3148,-2.4732499999999997,-2.43695,-0.37759999999999994
-0.25405,0.39295,0.42745,0.2557,0.49979999999999997,0.42210000000000003,0.4517,0.8794500000000001,0.31410000000000005,-1.263,-2.2858,-2.3252,-0.477
-0.3876,0.26155,0.22119999999999995,0.08509999999999995,0.29605,0.20389999999999997,0.26959999999999995,0.7001499999999999,0.0953,-1.2072,-2.0898,-2.20615,-0.5823
