CP1,CP2,Cz,FC1,FC2,FCz,Fp1,Fp2,Fz,O1,O2,Oz,Pz
-2.3596,-2.429,-2.16845,-1.7063,-1.5271,-1.61945,-0.35444999999999993,-0.24145,-0.6969000000000001,-1.0631,-0.59135,-0.9445,-2.3167999999999997
-2.44395,-2.5439,-2.2843,-1.7683,-1.6244,-1.68195,-0.3608,-0.22485,-0.7599499999999999,-1.05055,-0.59755,-0.9347,-2.34145
-2.50555,-2.63445,-2.3663,-1.8077,-1.69075,-1.7173500000000002,-0.3445,-0.18869999999999998,-0.80105,-1.0325,-0.603,-0.9211,-2.3483
-2.54515,-2.69785,-2.41345,-1.82585,-1.7225,-1.72635,-0.30300000000000005,-0.13374999999999998,-0.82115,-1.0084,-0.60665,-0.9027000000000001,-2.3386
-2.56515,-2.73405,-2.4274,-1.82475,-1.7193,-1.7117,-0.23465000000000003,-0.05724999999999997,-0.82205,-0.9796499999999999,-0.6092,-0.8803,-2.3154
-2.56815,-2.7449500000000002,-2.41125,-1.80725,-1.68405,-1.6774,-0.14385000000000003,0.03875000000000001,-0.8072,-0.94895,-0.613,-0.8557999999999999,-2.2821
-2.55785,-2.73505,-2.37005,-1.7779500000000001,-1.6234,-1.62855,-0.041200000000000014,0.14605000000000007,-0.7819,-0.91915,-0.621,-0.83215,-2.2420999999999998
-2.54,-2.7114000000000003,-2.31115,-1.74275,-1.5458500000000002,-1.5719,0.06290000000000007,0.25825000000000004,-0.7518,-0.89425,-0.6371,-0.81315,-2.20075
-2.52075,-2.6812,-2.24255,-1.70695,-1.46035,-1.5136,0.16075000000000006,0.37335000000000007,-0.7218,-0.8778,-0.66465,-0.8024,-2.16335
-2.5027,-2.6487,-2.16965,-1.67415,-1.3740999999999999,-1.45765,0.24330000000000007,0.47914999999999996,-0.696,-0.8694999999999999,-0.70355,-0.7999,-2.13075
-2.4874,-2.6171,-2.09775,-1.6469,-1.2936,-1.40765,0.3068000000000001,0.5683499999999999,-0.6771,-0.86795,-0.7528999999999999,-0.8047500000000001,-2.1033
-2.47465,-2.5877499999999998,-2.0309,-1.6265999999999998,-1.2239,-1.3663500000000002,0.35055000000000003,0.63445,-0.6667500000000001,-0.8707,-0.8102499999999999,-0.8147500000000001,-2.0797
-2.46305,-2.56045,-1.9716500000000001,-1.613,-1.1682000000000001,-1.33515,0.37660000000000005,0.67315,-0.6655500000000001,-0.87445,-0.87245,-0.82755,-2.0578000000000003
-2.4495999999999998,-2.5327,-1.92055,-1.6045,-1.12705,-1.3136999999999999,0.38935,0.6840999999999999,-0.6727,-0.8761,-0.93555,-0.84065,-2.03465
-2.43095,-2.5010000000000003,-1.87655,-1.59735,-1.0989,-1.3,0.3954000000000001,0.6708500000000001,-0.68625,-0.8729,-0.9957999999999999,-0.85155,-2.00675
-2.4045,-2.46175,-1.83785,-1.5876000000000001,-1.0804,-1.29135,0.40154999999999996,0.6397999999999999,-0.7034,-0.86365,-1.0504,-0.8588,-1.9714
-2.3691,-2.4124499999999998,-1.8027,-1.57175,-1.0676,-1.28515,0.41325,0.5981000000000001,-0.72095,-0.8487,-1.09825,-0.8621,-1.92725
-2.32515,-2.35175,-1.76955,-1.54725,-1.0567,-1.27915,0.4332,0.55135,-0.7358,-0.8299000000000001,-1.13965,-0.8624999999999999,-1.874
