CP1,CP2,Cz,FC1,FC2,FCz,Fp1,Fp2,Fz,O1,O2,Oz,Pz
-0.2273,-0.45695,-0.1371,0.10185,0.0179,-0.0685,1.0968,0.5083000000000001,-0.21275,-0.48205,-0.91105,-0.67935,-0.73065
-0.26495,-0.50795,-0.1751,0.0905,-0.00465,-0.08735000000000001,0.98605,0.42274999999999985,-0.2453,-0.5422,-0.9521499999999999,-0.7523500000000001,-0.7879
-0.30679999999999996,-0.5600499999999999,-0.21945,0.08015,-0.02595,-0.1031,0.9006000000000001,0.3528000000000001,-0.27294999999999997,-0.5946,-0.98335,-0.81325,-0.84535
-0.35175,-0.6122,-0.26865,0.07155,-0.045,-0.1145,0.8391,0.2970499999999999,-0.294,-0.63695,-1.0052999999999999,-0.8585,-0.902
-0.39925,-0.66335,-0.32055,0.065,-0.060950000000000004,-0.12095,0.7981,0.2540499999999999,-0.30684999999999996,-0.6676,-1.0186,-0.8859,-0.95735
-0.44889999999999997,-0.7126,-0.3728,0.06025,-0.07355,-0.12259999999999999,0.7727999999999999,0.22265000000000013,-0.31060000000000004,-0.68605,-1.02385,-0.89495,-1.01155
-0.5007,-0.7595999999999999,-0.42369999999999997,0.05570000000000001,-0.08345,-0.12059999999999998,0.75815,0.20185000000000008,-0.3051,-0.6928000000000001,-1.02205,-0.88725,-1.06515
-0.5549000000000001,-0.80455,-0.4727,0.04880000000000001,-0.092,-0.11695,0.7487999999999999,0.18984999999999985,-0.29195000000000004,-0.689,-1.01435,-0.8654999999999999,-1.1191
-0.6116,-0.8477,-0.5196000000000001,0.03664999999999999,-0.10095,-0.11384999999999999,0.7397,0.1835000000000001,-0.27355,-0.67595,-1.00205,-0.8334,-1.1745
-0.6700999999999999,-0.8888,-0.5642,0.01805000000000001,-0.11125,-0.11265000000000001,0.7274,0.17969999999999986,-0.2522,-0.65415,-0.9857,-0.7942,-1.23145
-0.7281,-0.9268500000000001,-0.6052500000000001,-0.006000000000000005,-0.12255000000000002,-0.1132,0.7109000000000001,0.1774000000000001,-0.22875,-0.62335,-0.9655,-0.7505999999999999,-1.2890000000000001
-0.7825500000000001,-0.96075,-0.6409,-0.03260000000000002,-0.13374999999999998,-0.11414999999999997,0.6913999999999999,0.17900000000000005,-0.2032,-0.5828,-0.9418,-0.7048500000000001,-1.34535
-0.83035,-0.98945,-0.66935,-0.05805000000000002,-0.1433,-0.11409999999999998,0.67115,0.18899999999999995,-0.17490000000000003,-0.532,-0.9153,-0.6588999999999999,-1.39865
-0.8692,-1.01245,-0.6895,-0.07930000000000001,-0.1503,-0.11249999999999999,0.6525000000000001,0.21250000000000002,-0.1436,-0.4709,-0.8869,-0.6144499999999999,-1.447
-0.8979,-1.02895,-0.7011000000000001,-0.09419999999999998,-0.15425,-0.10924999999999999,0.6375500000000001,0.25415,-0.10915000000000002,-0.40035,-0.8577,-0.5726,-1.4886000000000001
-0.9161,-1.03795,-0.70455,-0.1018,-0.15494999999999998,-0.10449999999999998,0.62815,0.31814999999999993,-0.07119999999999999,-0.32165,-0.82875,-0.5336,-1.5216
-0.9155500000000001,-1.02905,-0.69165,-0.09670000000000001,-0.1464,-0.092,0.60515,0.3831,-0.02980000000000002,-0.22954999999999998,-0.7943500000000001,-0.49269999999999997,-1.5303499999999999
-0.90435,-1.0102,-0.6718500000000001,-0.08405000000000001,-0.1335,-0.07680000000000001,0.5904,0.47434999999999994,0.015999999999999986,-0.1325,-0.7604000000000001,-0.45175,-1.52525
-0.883,-0.9816499999999999,-0.64615,-0.0652,-0.11639999999999999,-0.05879999999999999,0.58375,0.58895,0.06495000000000001,-0.032799999999999996,-0.72675,-0.40890000000000004,-1.50435
-0.853,-0.94475,-0.6162,-0.0424,-0.0961,-0.03925000000000001,0.585,0.7201,0.1146,0.06670000000000001,-0.69445,-0.36365000000000003,-1.46725
-0.81635,-0.9013,-0.5838,-0.01815,-0.07455,-0.0204,0.5939,0.8582,0.16165000000000002,0.163,-0.66525,-0.31655,-1.415
-0.7754,-0.85365,-0.55145,0.004800000000000002,-0.054400000000000004,-0.005249999999999998,0.6105,0.9922,0.202,0.2532,-0.6411,-0.2691,-1.34995
-0.7324999999999999,-0.80395,-0.5214,0.0233,-0.03875,0.003049999999999997,0.63335,1.1109499999999999,0.23125,0.33495,-0.6236,-0.22325,-1.2753
-0.68945,-0.754,-0.49565000000000003,0.03475,-0.02985,0.0020999999999999908,0.6596500000000001,1.205,0.24600000000000002,0.40645,-0.6138,-0.18125,-1.1944
-0.64665,-0.7045,-0.4744,0.03834999999999998,-0.027899999999999994,-0.008449999999999985,0.6864,1.26825,0.245,0.46715,-0.6118,-0.14495,-1.1099
-0.6024499999999999,-0.6546,-0.45565,0.03620000000000001,-0.030399999999999983,-0.02614999999999998,0.7112499999999999,1.2987,0.23060000000000003,0.5179,-0.6163000000000001,-0.11560000000000001,-1.0225
-0.5764,-0.6237999999999999,-0.45985,0.0131,-0.05155,-0.06724999999999998,0.7525999999999999,1.30555,0.19349999999999998,0.54955,-0.6342000000000001,-0.1021,-0.9572
-0.5435,-0.58815,-0.45985000000000004,-0.007800000000000001,-0.06920000000000001,-0.10665,0.7856000000000001,1.28295,0.1518,0.575,-0.6534,-0.09584999999999999,-0.88725
-0.5021,-0.5458999999999999,-0.45335000000000003,-0.024249999999999994,-0.08080000000000001,-0.14094999999999996,0.80545,1.2340499999999999,0.1086,0.59545,-0.6715,-0.0963,-0.81215
-0.45215,-0.49655,-0.43925000000000003,-0.0358,-0.08549999999999999,-0.16810000000000003,0.8081,1.1628,0.06574999999999998,0.6113999999999999,-0.6869500000000001,-0.10295,-0.7321500000000001
-0.39515,-0.441,-0.41759999999999997,-0.043200000000000016,-0.08355000000000001,-0.18735000000000002,0.79175,1.07415,0.024150000000000005,0.6225,-0.6993,-0.11569999999999998,-0.64855
-0.33365,-0.38135,-0.38954999999999995,-0.04755000000000004,-0.07600000000000001,-0.199,0.75775,0.9740500000000001,-0.015849999999999975,0.6281,-0.7091500000000001,-0.13480000000000003,-0.56285
-0.2705,-0.31984999999999997,-0.35645000000000004,-0.04949999999999999,-0.06420000000000003,-0.20375000000000004,0.71125,0.86795,-0.053649999999999975,0.62765,-0.7172,-0.15965000000000001,-0.47655
-0.20794999999999997,-0.25815,-0.31975,-0.0484,-0.04914999999999997,-0.20215000000000005,0.66005,0.7606499999999999,-0.08789999999999998,0.6212,-0.7239,-0.18845,-0.39039999999999997
-0.1476,-0.19779999999999998,-0.2807,-0.043450000000000044,-0.03160000000000002,-0.19484999999999997,0.6121000000000001,0.65585,-0.11699999999999999,0.609,-0.7297,-0.21845,-0.30485
-0.09075,-0.14035000000000003,-0.24080000000000007,-0.0341499999999999,-0.01265000000000005,-0.18325000000000002,0.57265,0.5559499999999999,-0.14005,0.59125,-0.73495,-0.24714999999999998,-0.2203
-0.03855,-0.08730000000000004,-0.2016,-0.02100000000000002,0.005800000000000027,-0.16900000000000004,0.54355,0.46285,-0.1573,0.5679,-0.73995,-0.2723,-0.1377
0.008250000000000007,-0.04035,-0.16475,-0.00539999999999996,0.021750000000000047,-0.15394999999999992,0.52315,0.3789499999999999,-0.16980000000000006,0.5389499999999999,-0.74485,-0.2923,-0.058550000000000005
0.04915,-0.0009000000000000119,-0.13205,0.01100000000000001,0.03345000000000009,-0.13969999999999994,0.50825,0.3076500000000001,-0.17899999999999994,0.5045,-0.7496,-0.3061,0.01515000000000001
0.08365,0.02965000000000001,-0.1049,0.026449999999999974,0.03975000000000006,-0.12765000000000004,0.49545,0.2533500000000001,-0.18620000000000003,0.46464999999999995,-0.75405,-0.31395,0.0812
0.1112,0.05010000000000003,-0.08459999999999995,0.039000000000000035,0.03959999999999997,-0.11909999999999998,0.482,0.21955000000000002,-0.19255,0.4195,-0.7583,-0.31715,0.1374
0.12234999999999999,0.05014999999999997,-0.08145000000000002,0.04205000000000003,0.02639999999999998,-0.12149999999999994,0.48865000000000003,0.2329,-0.1985,0.36185,-0.7686999999999999,-0.3221,0.16754999999999998
0.1248,0.038400000000000045,-0.08720000000000006,0.039549999999999974,0.0049000000000000155,-0.13070000000000004,0.4923,0.26365000000000005,-0.20605000000000007,0.29940000000000005,-0.7789999999999999,-0.32689999999999997,0.18345
0.1178,0.01485000000000003,-0.10259999999999997,0.030349999999999988,-0.026000000000000023,-0.1482,0.49099999999999994,0.3045,-0.21719999999999995,0.23265000000000002,-0.7884500000000001,-0.3333,0.1835
0.10145,-0.019950000000000023,-0.1275,0.013950000000000018,-0.06670000000000004,-0.17455000000000004,0.48119999999999996,0.34620000000000006,-0.23335000000000006,0.16285,-0.7958000000000001,-0.342,0.16715
0.07700000000000001,-0.06380000000000002,-0.15995000000000004,-0.008650000000000047,-0.11599999999999999,-0.20855,0.45975000000000005,0.38015,-0.25485,0.0923,-0.7985500000000001,-0.3524,0.13585
0.04775,-0.11315,-0.19590000000000007,-0.03440000000000004,-0.17030000000000006,-0.24684999999999996,0.42525,0.40114999999999995,-0.27975,0.023950000000000027,-0.7933,-0.36235,0.093
0.01815,-0.16304999999999997,-0.23004999999999998,-0.05914999999999998,-0.22455000000000003,-0.28434999999999994,0.37875000000000003,0.40800000000000003,-0.3043,-0.0388,-0.7759,-0.36865,0.04415
-0.006850000000000009,-0.20879999999999999,-0.25670000000000004,-0.07874999999999999,-0.2728,-0.31555000000000005,0.32344999999999996,0.40345000000000003,-0.32375,-0.09275000000000003,-0.7423500000000001,-0.36775,-0.0044500000000000095
-0.023250000000000007,-0.24614999999999998,-0.2712,-0.09000000000000002,-0.30955,-0.33545,0.26380000000000003,0.39195,-0.3337,-0.13495,-0.68935,-0.3565,-0.046799999999999994
-0.028649999999999995,-0.2723,-0.2711,-0.09129999999999999,-0.33125,-0.34074999999999994,0.20485,0.37854999999999994,-0.33135000000000003,-0.16335,-0.61475,-0.3328,-0.07800000000000001
-0.022499999999999992,-0.2857,-0.2558,-0.08315,-0.33635000000000004,-0.33035000000000003,0.15075,0.3669,-0.31589999999999996,-0.17709999999999998,-0.5184,-0.29585000000000006,-0.0953
-0.006400000000000003,-0.28659999999999997,-0.22730000000000003,-0.06769999999999998,-0.3257,-0.30584999999999996,0.1038,0.35775,-0.28900000000000003,-0.1767,-0.40205,-0.24569999999999997,-0.0984
0.016849999999999997,-0.27665,-0.189,-0.048600000000000004,-0.30219999999999997,-0.27075,0.06434999999999999,0.34825,-0.25415,-0.1639,-0.2696,-0.18384999999999999,-0.0887
0.04350000000000001,-0.25885,-0.14525,-0.029299999999999993,-0.27,-0.2295,0.031899999999999984,0.33295,-0.2156,-0.14145000000000002,-0.12635,-0.11264999999999997,-0.06904999999999999
0.06999999999999999,-0.23665000000000003,-0.09994999999999998,-0.012550000000000006,-0.23354999999999998,-0.1866,0.005500000000000005,0.30610000000000004,-0.17749999999999996,-0.11259999999999999,0.022150000000000003,-0.03504999999999997,-0.04254999999999999
0.09305,-0.21355000000000002,-0.05705,-0.00040000000000001146,-0.19705,-0.14655,-0.016199999999999992,0.26315,-0.14365,-0.0806,0.17059999999999997,0.045599999999999974,-0.012400000000000022
0.10985,-0.19315,-0.02035,0.005100000000000007,-0.1648,-0.11355,-0.03515000000000001,0.20185,-0.11760000000000001,-0.04880000000000001,0.31425000000000003,0.12505,0.017699999999999994
0.11804999999999999,-0.17814999999999998,0.006649999999999996,0.001799999999999996,-0.14065,-0.09125,-0.0533,0.1232,-0.10205,-0.020050000000000012,0.44935,0.19865,0.04400000000000001
0.11604999999999999,-0.1703,0.021699999999999997,-0.011699999999999995,-0.12785,-0.0821,-0.0717,0.03075,-0.099,0.003699999999999981,0.5731,0.26165000000000005,0.06325
0.10339999999999999,-0.17004999999999998,0.02389999999999999,-0.0357,-0.12835,-0.08725,-0.09015,-0.07069999999999999,-0.10894999999999999,0.021400000000000002,0.6835,0.3107,0.07305
0.08030000000000001,-0.17689999999999997,0.013750000000000012,-0.06895,-0.1431,-0.1065,-0.10770000000000002,-0.1763,-0.1316,0.03340000000000001,0.7797,0.3444,0.0723
0.048400000000000006,-0.1891,-0.007050000000000001,-0.1099,-0.17145,-0.13824999999999998,-0.12319999999999999,-0.28185,-0.16554999999999997,0.04100000000000001,0.86185,0.3636,0.06175
0.010550000000000004,-0.2041,-0.036000000000000004,-0.15644999999999998,-0.2118,-0.18005,-0.1357,-0.3825,-0.20879999999999999,0.046999999999999986,0.9312,0.37129999999999996,0.04374999999999998
-0.02915,-0.21830000000000002,-0.06979999999999999,-0.20615,-0.261,-0.22845000000000001,-0.14420000000000002,-0.47219999999999995,-0.258,0.05485000000000001,0.9897999999999999,0.37195,0.02260000000000001
-0.0674,-0.22895,-0.10625000000000001,-0.2576,-0.3161,-0.2803,-0.14679999999999999,-0.5453,-0.31045,0.06820000000000001,1.0402,0.37044999999999995,0.0022999999999999965
-0.0979,-0.23055,-0.1394,-0.30615,-0.3708,-0.3292,-0.14205,-0.5946,-0.3601,0.09215000000000001,1.0865500000000001,0.37355,-0.009749999999999981
-0.11645,-0.21955,-0.1654,-0.34865,-0.4198,-0.3709,-0.12925,-0.6165,-0.40285,0.13019999999999998,1.13245,0.38649999999999995,-0.00789999999999999
-0.1203,-0.19360000000000002,-0.181,-0.38234999999999997,-0.45855,-0.4022,-0.10875,-0.61015,-0.43535,0.18464999999999998,1.1807,0.4133,0.01235
-0.1081,-0.1523,-0.18425,-0.4048,-0.48385,-0.4215,-0.0821,-0.5770500000000001,-0.4562,0.25584999999999997,1.2325499999999998,0.45630000000000004,0.05389999999999999
-0.08065,-0.0973,-0.17520000000000002,-0.4151,-0.4949,-0.42915,-0.05225000000000002,-0.5212,-0.46575,0.34165,1.28745,0.5161,0.11674999999999999
-0.0407,-0.03175,-0.15560000000000002,-0.41385,-0.49275,-0.42755,-0.023400000000000032,-0.44875,-0.4664,0.43770000000000003,1.3427,0.5909,0.19795000000000001
0.007599999999999996,0.03995,-0.1285,-0.40304999999999996,-0.48009999999999997,-0.4199,0.0001000000000000445,-0.36710000000000004,-0.4615,0.538,1.3941499999999998,0.6768,0.29195
