CP1,CP2,Cz,FC1,FC2,FCz,Fp1,Fp2,Fz,O1,O2,Oz,Pz
-0.64605,-0.21744999999999992,-2.2942,-4.2071,-3.0201000000000002,-3.7919,-3.16265,-0.9988500000000002,-4.0794500000000005,1.6267,-1.0211999999999999,1.4714999999999998,0.8846
-0.58235,-0.21155000000000002,-2.2146999999999997,-4.09005,-2.97015,-3.67215,-3.0692,-0.9183499999999998,-3.98605,1.5454,-0.9272,1.49275,0.8867
-0.52395,-0.2006,-2.14045,-3.9696,-2.9175999999999997,-3.55415,-2.9783999999999997,-0.8221499999999999,-3.89295,1.4562000000000002,-0.8404,1.5059,0.8918
-0.4639,-0.17754999999999999,-2.0639499999999997,-3.8392,-2.85425,-3.4312,-2.8802999999999996,-0.7069499999999997,-3.79275,1.3671499999999999,-0.7579499999999999,1.5157,0.9075
-0.39515,-0.13635000000000008,-1.9785,-3.6921,-2.7729000000000004,-3.29695,-2.76705,-0.57115,-3.6784499999999998,1.2858,-0.6775,1.5259,0.94095
-0.31314999999999993,-0.07379999999999998,-1.8799,-3.5244999999999997,-2.669,-3.14755,-2.6351,-0.4170499999999999,-3.54665,1.21685,-0.5989500000000001,1.5381999999999998,0.99695
-0.21714999999999995,0.009099999999999997,-1.7680500000000001,-3.33725,-2.54265,-2.9832,-2.48585,-0.25070000000000014,-3.3986,1.16165,-0.52465,1.55115,1.07585
-0.11040000000000005,0.10745000000000005,-1.64655,-3.1362,-2.3981500000000002,-2.80815,-2.3244000000000002,-0.08139999999999992,-3.24015,1.11885,-0.4587999999999999,1.5618,1.17455
0.0008000000000000229,0.21424999999999994,-1.52145,-2.9308,-2.24385,-2.6298,-2.1578,0.08024999999999993,-3.0798,1.08585,-0.40580000000000005,1.5669499999999998,1.2873
0.10969999999999991,0.32255,-1.3993,-2.7313500000000004,-2.08945,-2.4564,-1.99275,0.22485,-2.9265,1.0609,-0.36844999999999994,1.56485,1.4082
0.21129999999999993,0.42705,-1.28555,-2.5459,-1.9438,-2.2952,-1.8334499999999998,0.3457000000000001,-2.7877,1.04415,-0.347,1.5555999999999999,1.5322
0.3031999999999999,0.5247999999999999,-1.18345,-2.37955,-1.8133,-2.15105,-1.6824999999999999,0.44025000000000003,-2.6679500000000003,1.03795,-0.33965,1.54145,1.6558000000000002
0.3849,0.6143500000000001,-1.09455,-2.23525,-1.7021000000000002,-2.02695,-1.54185,0.5089000000000001,-2.5695,1.04585,-0.3435,1.5257999999999998,1.7760500000000001
0.4571,0.6958,-1.01905,-2.1141,-1.61185,-1.92395,-1.4122,0.554,-2.4927,1.07175,-0.3555999999999999,1.5125,1.89115
0.52105,0.7708,-0.95575,-2.016,-1.5425,-1.84145,-1.292,0.5793,-2.43645,1.119,-0.37259999999999993,1.5051999999999999,2.0007
0.5780000000000001,0.8421,-0.90265,-1.9398499999999999,-1.4926000000000001,-1.778,-1.1789,0.5897500000000001,-2.3985000000000003,1.18915,-0.39115,1.50645,2.1052
0.6284,0.9116000000000001,-0.8582,-1.88455,-1.46115,-1.73255,-1.07215,0.5899000000000001,-2.3768000000000002,1.28145,-0.40865000000000007,1.5171,2.2051
0.6716500000000001,0.98035,-0.82195,-1.8486500000000001,-1.44745,-1.70445,-0.9737,0.58245,-2.36985,1.3924500000000002,-0.4235,1.53625,2.3003
0.70725,1.0483,-0.7936,-1.8306,-1.4511,-1.6929,-0.88705,0.5690500000000001,-2.377,1.5168,-0.43449999999999994,1.56245,2.3902
0.73555,1.11565,-0.7729,-1.82835,-1.4707499999999998,-1.69695,-0.81555,0.55145,-2.3973,1.64845,-0.4404,1.59375,2.47445
0.7572,1.18255,-0.75905,-1.84015,-1.50455,-1.71535,-0.7618,0.5316500000000001,-2.42985,1.7809,-0.43985,1.62825,2.553
0.7736500000000001,1.2498,-0.75105,-1.86455,-1.5498999999999998,-1.7469,-0.7262500000000001,0.51115,-2.4733,1.9088500000000002,-0.43085,1.66485,2.62605
0.7868999999999999,1.3186,-0.7471000000000001,-1.8995,-1.6031499999999999,-1.78965,-0.70715,0.49075,-2.5253,2.02915,-0.41089999999999993,1.7037499999999999,2.6944
0.79995,1.3911499999999999,-0.7445999999999999,-1.94145,-1.65895,-1.8401,-0.70065,0.4702,-2.5822000000000003,2.14085,-0.37655,1.74705,2.7596
0.81605,1.4703000000000002,-0.73985,-1.98565,-1.71095,-1.89305,-0.7017,0.4491,-2.6393,2.24395,-0.32499999999999996,1.7969,2.8238000000000003
0.838,1.55855,-0.7295999999999999,-2.0273,-1.7531,-1.9435,-0.70535,0.4273,-2.69185,2.3379000000000003,-0.25525,1.8542,2.88835
0.86515,1.6550000000000002,-0.71435,-2.0659,-1.7841500000000001,-1.99055,-0.7125999999999999,0.40009999999999996,-2.73955,2.41965,-0.16969999999999996,1.9166500000000002,2.9514
0.8972500000000001,1.7594,-0.6926500000000001,-2.09885,-1.8007499999999999,-2.0309000000000004,-0.72055,0.37265000000000004,-2.77935,2.48495,-0.07445000000000002,1.98005,3.01155
0.9308500000000001,1.8679999999999999,-0.667,-2.12765,-1.8039500000000002,-2.0658499999999997,-0.7341500000000001,0.34590000000000004,-2.81255,2.52815,0.02210000000000001,2.03785,3.06475
0.9617000000000001,1.9752999999999998,-0.64105,-2.1546,-1.7973000000000001,-2.0976,-0.7616,0.31955,-2.8417,2.54385,0.11080000000000001,2.0833500000000003,3.1063
0.98555,2.07435,-0.6195000000000002,-2.1824500000000002,-1.78635,-2.1298,-0.8124,0.29184999999999994,-2.87045,2.5273,0.18279999999999996,2.10935,3.13125
0.9989000000000001,2.1578,-0.6066500000000001,-2.21375,-1.7775,-2.1662000000000003,-0.895,0.25985,-2.90245,2.4752,0.23090000000000005,2.1094999999999997,3.1353
1.0001,2.2203500000000003,-0.6050500000000001,-2.24945,-1.77515,-2.2091,-1.01375,0.22045000000000003,-2.9397,2.38675,0.2503,2.07945,3.11595
0.9887500000000001,2.2596,-0.6150499999999999,-2.2893,-1.7806,-2.25875,-1.16845,0.16969999999999996,-2.9825,2.26395,0.23960000000000004,2.0179,3.07315
0.9647999999999999,2.27575,-0.6353500000000001,-2.33255,-1.7927,-2.31395,-1.3545500000000001,0.10145000000000004,-3.0294000000000003,2.11145,0.20029999999999998,1.92605,3.00855
0.9280499999999999,2.2706,-0.66485,-2.3787,-1.8095999999999999,-2.3733500000000003,-1.56535,0.008150000000000102,-3.07885,1.93575,0.13609999999999994,1.8076,2.9251
