CP1,CP2,Cz,FC1,FC2,FCz,Fp1,Fp2,Fz,O1,O2,Oz,Pz
2.2977,2.0818,1.01745,-1.2337,0.08745000000000003,-0.5099,-2.3663499999999997,0.13615,-1.6531500000000001,3.5336499999999997,0.71125,3.9406,3.72555
2.35675,2.0733,0.9664,-1.26,-0.04349999999999998,-0.5860000000000001,-2.376,0.17509999999999992,-1.7739,3.6361,0.8173999999999999,4.0317,3.7667
2.3765,2.0292,0.86995,-1.32125,-0.22465000000000002,-0.70445,-2.3817500000000003,0.20800000000000007,-1.9280500000000003,3.71395,0.91475,4.1056,3.77785
2.3559,1.9491,0.73105,-1.4143999999999999,-0.451,-0.8619,-2.3834,0.23175,-2.11015,3.76505,0.9995,4.15975,3.75715
2.294,1.8355,0.5537500000000001,-1.5372,-0.7156500000000001,-1.05425,-2.3817,0.2419,-2.3152,3.78835,1.0681,4.1922,3.7038
2.1894,1.6913,0.34175,-1.69005,-1.012,-1.2786,-2.3800499999999998,0.23144999999999993,-2.54035,3.78275,1.11775,4.20115,3.6172000000000004
2.0396,1.5191000000000001,0.09725000000000006,-1.8752,-1.3339500000000002,-1.5327,-2.38615,0.19164999999999988,-2.7844499999999996,3.7473,1.1461000000000001,4.185,3.4962999999999997
1.84385,1.32145,-0.17695000000000005,-2.0934999999999997,-1.6752500000000001,-1.81345,-2.41015,0.11735000000000007,-3.0454499999999998,3.68165,1.1523999999999999,4.14335,3.34085
1.6055,1.1025,-0.4756999999999999,-2.34115,-2.02775,-2.1142499999999997,-2.4607,0.01154999999999995,-3.31815,3.5877999999999997,1.13775,4.0778,3.1535
1.33335,0.8691000000000001,-0.7903499999999999,-2.6088,-2.3815,-2.4246,-2.5407,-0.11394999999999988,-3.5938499999999998,3.4703500000000003,1.1054,3.9921500000000005,2.9406499999999998
1.03935,0.6296499999999999,-1.11015,-2.88435,-2.726,-2.7326,-2.6473,-0.24319999999999997,-3.86295,3.3353,1.0594000000000001,3.89145,2.71125
0.73495,0.39139999999999997,-1.4247999999999998,-3.15675,-3.0531,-3.0281,-2.7748,-0.3626499999999999,-4.1187000000000005,3.1879999999999997,1.0030000000000001,3.7799000000000005,2.47355
0.42884999999999995,0.15810000000000013,-1.72695,-3.4181500000000002,-3.358,-3.30475,-2.91685,-0.46645000000000014,-4.3579,3.03225,0.9374499999999999,3.66005,2.23355
0.1278999999999999,-0.06900000000000017,-2.0112500000000004,-3.6637500000000003,-3.63835,-3.5583500000000003,-3.067,-0.55745,-4.5794500000000005,2.8706,0.8629,3.5333500000000004,1.9957500000000001
-0.16149999999999998,-0.2882500000000001,-2.27285,-3.8897999999999997,-3.8914,-3.7857000000000003,-3.2186500000000002,-0.64485,-4.7823,2.70605,0.7802,3.40205,1.76475
-0.4325000000000001,-0.4955000000000003,-2.50575,-4.0928,-4.113049999999999,-3.9831,-3.36545,-0.74015,-4.9641,2.5429,0.69225,3.26965,1.54705
-0.6779999999999999,-0.6838499999999998,-2.7032,-4.2691,-4.2974,-4.1461,-3.50335,-0.8534999999999999,-5.1215,2.3863,0.60425,3.1412,1.3500999999999999
-0.8916499999999998,-0.8444500000000001,-2.85855,-4.41545,-4.437799999999999,-4.2706,-3.63105,-0.9914499999999999,-5.2504,2.2409499999999998,0.5224000000000001,3.02205,1.1816999999999998
-1.0684,-0.9690000000000001,-2.9665,-4.52935,-4.52815,-4.3533,-3.75,-1.1561499999999998,-5.3476,2.1108000000000002,0.45224999999999993,2.91675,1.048
-1.20495,-1.05125,-3.0237,-4.60955,-4.563750000000001,-4.39215,-3.8621499999999997,-1.34465,-5.41085,1.99735,0.3969499999999999,2.82765,0.9528000000000001
-1.2995999999999999,-1.0872000000000002,-3.0287500000000005,-4.65545,-4.5412,-4.38665,-3.9678,-1.54915,-5.439,1.89995,0.3567499999999999,2.75435,0.8974999999999997
-1.35225,-1.0757,-2.9824,-4.66675,-4.45935,-4.3375,-4.0647,-1.7588,-5.4315500000000005,1.8163500000000001,0.32930000000000015,2.69455,0.8812499999999999
-1.3647000000000002,-1.019,-2.8878000000000004,-4.6438500000000005,-4.320550000000001,-4.2474,-4.14815,-1.9628999999999999,-5.3893,1.74325,0.30994999999999995,2.644,0.9009500000000001
-1.3406,-0.9225499999999998,-2.7513,-4.58835,-4.1312,-4.1213500000000005,-4.2127,-2.1529000000000003,-5.3149,1.6773500000000001,0.29300000000000015,2.59795,0.9512999999999998
-1.2855,-0.7939499999999997,-2.5815,-4.5043999999999995,-3.9016,-3.9665000000000004,-4.2539,-2.3226,-5.2134,1.6148500000000001,0.2725000000000002,2.55155,1.02535
-1.2065000000000001,-0.6422500000000002,-2.3893,-4.399,-3.6453,-3.79225,-4.2706,-2.4669,-5.09245,1.55165,0.24320000000000008,2.4998,1.1150499999999999
-1.1118999999999999,-0.4784499999999996,-2.18755,-4.28115,-3.3786500000000004,-3.61,-4.2641,-2.5814,-4.96175,1.48345,0.20045000000000002,2.4381,1.2111
-1.00935,-0.31320000000000014,-1.98885,-4.15975,-3.11865,-3.4312500000000004,-4.2408,-2.6655499999999996,-4.83185,1.40715,0.14079999999999981,2.3628,1.3052500000000002
-0.9052000000000002,-0.15725000000000033,-1.80445,-4.0417499999999995,-2.8815,-3.26645,-4.20755,-2.722,-4.71155,1.32175,0.06215000000000015,2.2719,1.39035
-0.8032499999999998,-0.018750000000000266,-1.6423499999999998,-3.9299999999999997,-2.67885,-3.12195,-4.1711,-2.75575,-4.60565,1.2283499999999998,-0.03569999999999984,2.16545,1.46195
-0.7044999999999999,0.09865000000000013,-1.50565,-3.8241,-2.5151,-2.99925,-4.1373,-2.7721,-4.513999999999999,1.1298,-0.15079999999999982,2.0458,1.5192500000000002
-0.6083999999999996,0.19585000000000008,-1.3932000000000002,-3.7220000000000004,-2.3882000000000003,-2.89585,-4.1104,-2.7748999999999997,-4.433,1.0293999999999999,-0.27964999999999973,1.9163499999999998,1.56395
-0.5145999999999997,0.27669999999999995,-1.3020000000000003,-3.62285,-2.29245,-2.80835,-4.09265,-2.7681,-4.35865,0.92975,-0.41774999999999984,1.78095,1.5993000000000002
-0.42415,0.34624999999999995,-1.2287000000000001,-3.52795,-2.221,-2.734,-4.0832999999999995,-2.7573499999999997,-4.2888,0.8326,-0.5604,1.6435499999999998,1.62845
