CP1,CP2,Cz,FC1,FC2,FCz,Fp1,Fp2,Fz,O1,O2,Oz,Pz
-3.45385,-1.93485,-4.9768,-6.55795,-5.61975,-6.72935,-3.79925,-4.51205,-6.7271,-1.61995,-0.36560000000000004,-1.01765,-2.2206
-3.4312,-1.95325,-4.910399999999999,-6.470949999999999,-5.6019000000000005,-6.66365,-3.78715,-4.49435,-6.67525,-1.6773,-0.3765,-1.04835,-2.2554
-3.4259,-1.99235,-4.869,-6.40625,-5.6153,-6.6215,-3.7744500000000003,-4.4811,-6.6491,-1.74105,-0.39445,-1.0779,-2.3030999999999997
-3.43755,-2.05025,-4.8530999999999995,-6.36595,-5.6576,-6.603,-3.7529500000000002,-4.46985,-6.64825,-1.8041,-0.41515,-1.10135,-2.36095
-3.46385,-2.1233999999999997,-4.8608,-6.34895,-5.7238999999999995,-6.6057,-3.7174500000000004,-4.453950000000001,-6.6697,-1.86045,-0.4338,-1.1152499999999999,-2.42555
-3.50045,-2.2066,-4.887449999999999,-6.351299999999999,-5.80755,-6.62475,-3.6674999999999995,-4.42085,-6.70685,-1.90685,-0.4463,-1.1184500000000002,-2.4929
-3.542,-2.293,-4.9264,-6.3659,-5.8994,-6.6533500000000005,-3.6066499999999997,-4.354000000000001,-6.751,-1.9438000000000002,-0.4504,-1.1129,-2.55915
-3.58295,-2.37545,-4.9703,-6.38485,-5.98955,-6.68425,-3.5405,-4.236949999999999,-6.7927,-1.97625,-0.4464,-1.10335,-2.62075
-3.61905,-2.4483,-5.01315,-6.40165,-6.07,-6.71205,-3.4756,-4.0594,-6.8248,-2.01245,-0.438,-1.0974,-2.67605
-3.6487,-2.5091,-5.05175,-6.41275,-6.1367,-6.73475,-3.41955,-3.82085,-6.8438,-2.06235,-0.43215,-1.10425,-2.7254
-3.67255,-2.55805,-5.08505,-6.41735,-6.1891,-6.75295,-3.3802999999999996,-3.53135,-6.84975,-2.1351,-0.4364,-1.1326500000000002,-2.77045
