CP1,CP2,Cz,FC1,FC2,FCz,Fp1,Fp2,Fz,O1,O2,Oz,Pz
-0.31579999999999997,0.6593,-0.8564,-2.22975,-1.79895,-2.7385,-3.3571999999999997,-0.3418,-3.9009,1.9987,1.1413,1.94265,1.4970999999999999
-0.2162,0.7443500000000001,-0.7893,-2.2012,-1.77835,-2.7205,-3.3552,-0.47865,-3.93365,2.1168,1.1870500000000002,2.0168,1.5686
-0.0435,0.89835,-0.64825,-2.0976,-1.6916,-2.62705,-3.3034499999999998,-0.5649,-3.8957499999999996,2.30115,1.29925,2.16235,1.7112500000000002
0.17315,1.09715,-0.45835000000000004,-1.94625,-1.55645,-2.4825,-3.2196999999999996,-0.6021000000000001,-3.80735,2.5258000000000003,1.45505,2.35385,1.8988
0.40299999999999997,1.31355,-0.24635,-1.7755999999999998,-1.39275,-2.31285,-3.1226000000000003,-0.59485,-3.6914499999999997,2.7624,1.6271,2.5615,2.10245
0.61875,1.52165,-0.036750000000000005,-1.6095,-1.2194,-2.14145,-3.0307500000000003,-0.54975,-3.5699,2.9833,1.7887499999999998,2.7557,2.2952500000000002
0.7988500000000001,1.69915,0.1501,-1.4656,-1.05445,-1.9877500000000001,-2.96055,-0.4774,-3.46175,3.1647999999999996,1.91845,2.9117,2.4549
0.9284,1.8291,0.2984,-1.35575,-0.9136,-1.8661500000000002,-2.9234999999999998,-0.39085000000000003,-3.38145,3.2901000000000002,2.00175,3.0124,2.5653
0.99985,1.90215,0.39825,-1.28605,-0.8081499999999999,-1.78505,-2.9253,-0.30245,-3.33675,3.3513,2.033,3.0506,2.6182499999999997
1.0144,1.91745,0.44720000000000004,-1.25625,-0.7429,-1.74615,-2.96585,-0.22240000000000001,-3.32815,3.351,2.0149500000000002,3.0297,2.6148
0.9813,1.8824,0.4498,-1.2601499999999999,-0.71675,-1.7449,-3.0414,-0.15954999999999997,-3.3503999999999996,3.30075,1.9583499999999998,2.96155,2.5644
0.91505,1.8096,0.4158,-1.28695,-0.7232999999999999,-1.7722000000000002,-3.1459,-0.1218499999999999,-3.3946,3.2170000000000005,1.8789,2.86295,2.48165
0.83055,1.71315,0.3569,-1.3254000000000001,-0.7543,-1.8179,-3.2742,-0.11670000000000003,-3.4521499999999996,3.11605,1.7933999999999999,2.7506,2.3818
0.7394,1.6044,0.2827,-1.36845,-0.80345,-1.8750499999999999,-3.423,-0.15105000000000013,-3.5178000000000003,3.01045,1.71525,2.63735,2.2767
0.6495500000000001,1.49115,0.19980000000000003,-1.41315,-0.8675999999999999,-1.9405000000000001,-3.58875,-0.22750000000000004,-3.58925,2.91005,1.6539000000000001,2.5334,2.17525
0.5688,1.38085,0.11425000000000007,-1.4572,-0.9431500000000002,-2.0115499999999997,-3.7628000000000004,-0.34030000000000005,-3.66335,2.82465,1.617,2.44925,2.08605
0.50705,1.2828,0.03390000000000004,-1.4952999999999999,-1.0227,-2.08275,-3.9312,-0.4759000000000002,-3.7332,2.76565,1.61125,2.3961,2.01905
0.47419999999999995,1.2069,-0.03249999999999997,-1.5202499999999999,-1.09545,-2.1464499999999997,-4.07925,-0.6186499999999999,-3.79005,2.7430000000000003,1.64135,2.3832,1.98335
