CP1,CP2,Cz,FC1,FC2,FCz,Fp1,Fp2,Fz,O1,O2,Oz,Pz
1.24045,2.36625,2.3282999999999996,0.4687000000000001,1.2371499999999997,1.0943,0.70645,-1.1670500000000001,-1.2783999999999998,3.4314,1.0079,2.8258500000000004,3.0525
1.35005,2.4345,2.43465,0.64865,1.3489,1.221,0.675,-1.2993000000000001,-1.16645,3.3705499999999997,0.98725,2.86315,3.0817500000000004
1.4642000000000002,2.5151,2.5456,0.8236500000000001,1.4607999999999999,1.3403,0.65185,-1.41285,-1.05405,3.3362499999999997,0.9973,2.9311,3.1449499999999997
1.5976000000000001,2.6234,2.6761,1.0080500000000001,1.5887499999999999,1.46705,0.654,-1.4802000000000002,-0.9257,3.34165,1.05125,3.04115,3.2552000000000003
1.7643499999999999,2.7702999999999998,2.8383000000000003,1.21505,1.74325,1.6134,0.6963,-1.4783,-0.7683500000000001,3.3967,1.1594499999999999,3.20175,3.41925
1.97025,2.95675,3.03505,1.4488999999999999,1.92355,1.78285,0.786,-1.3942,-0.57795,3.50185,1.323,3.41325,3.6328
2.20895,3.1726,3.2577,1.7013,2.11705,1.9676,0.9208500000000002,-1.22875,-0.3619,3.6458500000000003,1.53155,3.6644,3.8785000000000003
2.46335,3.4005,3.48895,1.95385,2.3049,2.1521,1.09035,-0.994,-0.13650000000000007,3.8083,1.7658500000000001,3.9349,4.130050000000001
2.7115,3.62195,3.7091,2.1845,2.4696,2.319,1.28015,-0.7081999999999999,0.07950000000000013,3.96485,2.0023,4.2002,4.35885
2.93215,3.8204000000000002,3.90055,2.37395,2.5988,2.45365,1.47555,-0.39330000000000004,0.2690499999999999,4.0924499999999995,2.2174,4.4359,4.5394000000000005
3.1086,3.98205,4.0496,2.5093,2.6847000000000003,2.5452,1.6622,-0.07624999999999993,0.4184,4.1720500000000005,2.3904,4.62105,4.6530000000000005
3.2302,4.09565,4.14635,2.5846,2.7215499999999997,2.5866000000000002,1.82495,0.21384999999999998,0.5168499999999998,4.1918500000000005,2.50665,4.7412,4.68945
3.2906500000000003,4.15195,4.18355,2.59835,2.7037,2.57355,1.9497,0.45194999999999996,0.5564,4.14805,2.56015,4.79025,4.6469000000000005
3.28565,4.1424,4.1551,2.55055,2.62555,2.5027999999999997,2.0239000000000003,0.62125,0.5306,4.0435,2.55235,4.7699,4.52965
3.20985,4.05855,4.05495,2.4396,2.48185,2.3706,2.03685,0.7121500000000001,0.43325000000000014,3.8842499999999998,2.48915,4.6862,4.3446
3.0562,3.89305,3.8771500000000003,2.2615,2.2685,2.1721,1.979,0.7195,0.2583500000000001,3.6767000000000003,2.3778,4.5469,4.0987
2.8203,3.6433,3.61955,2.0127,1.9855,1.90465,1.84495,0.6453,0.0040999999999999925,3.42805,2.2266,4.36075,3.7997
2.50655,3.3173,3.2893,1.6966999999999999,1.64265,1.5747,1.63945,0.5022,-0.3206500000000001,3.15055,2.048,4.1412,3.4606
2.13325,2.9379,2.9074999999999998,1.33025,1.2639999999999998,1.20205,1.38115,0.31284999999999996,-0.69285,2.8642000000000003,1.86055,3.9078,3.1032
1.73185,2.5408500000000003,2.50855,0.9440999999999999,0.8857499999999998,0.8189499999999998,1.10045,0.10545000000000004,-1.0776999999999999,2.5945,1.6874,3.6843500000000002,2.7563000000000004
1.34155,2.1681999999999997,2.13395,0.5778999999999999,0.54985,0.46399999999999997,0.8316,-0.09189999999999998,-1.4345000000000003,2.36785,1.55165,3.4943,2.45075
1.0021,1.8587500000000001,1.82275,0.27144999999999997,0.29410000000000003,0.17435,0.6050000000000001,-0.25655,-1.726,2.2056,1.47275,3.3565,2.2124
0.74645,1.6411499999999999,1.6048,0.05720000000000014,0.14415,-0.022250000000000103,0.44325000000000003,-0.3739,-1.92445,2.1211,1.4635500000000001,3.2834000000000003,2.05825
0.59725,1.5310000000000001,1.49685,-0.0444500000000001,0.11034999999999995,-0.10985,0.3602000000000001,-0.4367,-2.0147,2.1193,1.5296999999999998,3.27985,1.9955
0.56505,1.5317999999999998,1.5027,-0.026049999999999907,0.18855,-0.08529999999999993,0.35950000000000004,-0.44425,-1.9941000000000002,2.1978,1.66935,3.3440999999999996,2.02285
0.6481499999999999,1.6351,1.6137000000000001,0.10624999999999996,0.36234999999999995,0.042200000000000015,0.43464999999999987,-0.4017,-1.8719999999999999,2.3477,1.8731,3.4675,2.13085
0.8323499999999999,1.8209,1.80925,0.33224999999999993,0.6041,0.25129999999999986,0.5675,-0.32525000000000004,-1.67025,2.55335,2.1249000000000002,3.63475,2.3024
1.0913499999999998,2.0622499999999997,2.05935,0.6222000000000001,0.8827999999999999,0.5138,0.73855,-0.22585000000000002,-1.4158,2.79325,2.40295,3.8259,2.51385
1.3932499999999999,2.32645,2.3296,0.93705,1.1618000000000002,0.7945,0.9206000000000001,-0.12889999999999996,-1.1451,3.04315,2.68325,4.01745,2.73965
1.7018999999999997,2.5805000000000002,2.58405,1.23655,1.40605,1.0577,1.0889000000000002,-0.05710000000000004,-0.8950000000000001,3.27855,2.9418,4.186,2.9543999999999997
